start_idx,end_idx,travel_time,cost
0,1,2.6088545102519807,630.442725512599
1,0,2.6088545102519807,130.44272551259903
0,2,2.4501357199622893,622.5067859981144
2,0,2.4501357199622893,122.50678599811447
1,2,0.4543350677153047,22.716753385765234
2,1,0.4543350677153047,22.716753385765234
0,3,0.45810454936313816,522.9052274681569
3,0,0.45810454936313816,22.90522746815691
1,3,2.589028306350773,129.45141531753865
3,1,2.589028306350773,129.45141531753865
2,3,2.509336053559059,125.46680267795297
3,2,2.509336053559059,125.46680267795297
0,4,1.0902056474902053,554.5102823745103
4,0,1.0902056474902053,54.51028237451027
1,4,2.4339634321111667,121.69817160555834
4,1,2.4339634321111667,121.69817160555834
2,4,2.471786170463063,123.58930852315315
4,2,2.471786170463063,123.58930852315315
3,4,0.6545782098418634,32.72891049209317
4,3,0.6545782098418634,32.72891049209317
0,5,1.2381723714599067,561.9086185729954
5,0,1.2381723714599067,61.90861857299534
1,5,1.5535375526376132,77.67687763188066
5,1,1.5535375526376132,77.67687763188066
2,5,1.5670017226470583,78.35008613235291
5,2,1.5670017226470583,78.35008613235291
3,5,1.0764251234057856,53.821256170289274
5,3,1.0764251234057856,53.821256170289274
4,5,0.9047844499505602,45.23922249752801
5,4,0.9047844499505602,45.23922249752801
0,6,2.3821241941497773,619.1062097074889
6,0,2.3821241941497773,119.10620970748886
1,6,1.2196783777039508,60.983918885197546
6,1,1.2196783777039508,60.983918885197546
2,6,1.5536410434783325,77.68205217391663
6,2,1.5536410434783325,77.68205217391663
3,6,2.149860885173208,107.4930442586604
6,3,2.149860885173208,107.4930442586604
4,6,1.7127123012221295,85.63561506110648
6,4,1.7127123012221295,85.63561506110648
5,6,1.1513300689299817,57.566503446499084
6,5,1.1513300689299817,57.566503446499084
0,7,1.4940089416768163,574.7004470838408
7,0,1.4940089416768163,74.70044708384081
1,7,2.5536970402973598,127.68485201486799
7,1,2.5536970402973598,127.68485201486799
2,7,2.6585266948731054,132.92633474365527
7,2,2.6585266948731054,132.92633474365527
3,7,1.0486583647757488,52.43291823878744
7,3,1.0486583647757488,52.43291823878744
4,7,0.4076551571249093,20.382757856245465
7,4,0.4076551571249093,20.382757856245465
5,7,1.1290334737425065,56.45167368712532
7,5,1.1290334737425065,56.45167368712532
6,7,1.6523687380791663,82.61843690395831
7,6,1.6523687380791663,82.61843690395831
0,8,1.5341124325699327,576.7056216284966
8,0,1.5341124325699327,76.70562162849663
1,8,2.2969788202353514,114.84894101176758
8,1,2.2969788202353514,114.84894101176758
2,8,2.4216100235621023,121.08050117810512
8,2,2.4216100235621023,121.08050117810512
3,8,1.120525719511738,56.0262859755869
8,3,1.120525719511738,56.0262859755869
4,8,0.47647950333011246,23.823975166505623
8,4,0.47647950333011246,23.823975166505623
5,8,0.9342086755929095,46.71043377964548
8,5,0.9342086755929095,46.71043377964548
6,8,1.3817898245472633,69.08949122736317
8,6,1.3817898245472633,69.08949122736317
7,8,0.27178521358220736,13.589260679110367
8,7,0.27178521358220736,13.589260679110367
0,9,1.949725774379595,597.4862887189797
9,0,1.949725774379595,97.48628871897975
1,9,0.9447502396416274,47.23751198208137
9,1,0.9447502396416274,47.23751198208137
2,9,1.1338635365291827,56.69317682645914
9,2,1.1338635365291827,56.69317682645914
3,9,1.8062310772815031,90.31155386407515
9,3,1.8062310772815031,90.31155386407515
4,9,1.5288608542993172,76.44304271496586
9,4,1.5288608542993172,76.44304271496586
5,9,0.7312205331400119,36.561026657000596
9,5,0.7312205331400119,36.561026657000596
6,9,0.5866869826207948,29.334349131039737
9,6,0.5866869826207948,29.334349131039737
7,9,1.612842508183252,80.6421254091626
9,7,1.612842508183252,80.6421254091626
8,9,1.3532276254401745,67.66138127200873
9,8,1.3532276254401745,67.66138127200873
0,10,1.121433712529373,556.0716856264686
10,0,1.121433712529373,56.07168562646864
1,10,2.1974020748745553,109.87010374372777
10,1,2.1974020748745553,109.87010374372777
2,10,2.243632598299831,112.18162991499153
10,2,2.243632598299831,112.18162991499153
3,10,0.7377810611498482,36.88905305749241
10,3,0.7377810611498482,36.88905305749241
4,10,0.23745083344174256,11.872541672087127
10,4,0.23745083344174256,11.872541672087127
5,10,0.6786604864977618,33.93302432488809
10,5,0.6786604864977618,33.93302432488809
6,10,1.4973209133049372,74.86604566524686
10,6,1.4973209133049372,74.86604566524686
7,10,0.4989463979578449,24.947319897892246
10,7,0.4989463979578449,24.947319897892246
8,10,0.42557893282174647,21.278946641087323
10,8,0.42557893282174647,21.278946641087323
9,10,1.291886834022384,64.59434170111919
10,9,1.291886834022384,64.59434170111919
0,11,1.6864828148945654,584.3241407447283
11,0,1.6864828148945654,84.32414074472827
1,11,1.342984679116041,67.14923395580205
11,1,1.342984679116041,67.14923395580205
2,11,0.9772029235310405,48.86014617655203
11,2,0.9772029235310405,48.86014617655203
3,11,1.8886734205005167,94.43367102502583
11,3,1.8886734205005167,94.43367102502583
4,11,2.0951277278486633,104.75638639243317
11,4,2.0951277278486633,104.75638639243317
5,11,1.3093840573328992,65.46920286664496
11,5,1.3093840573328992,65.46920286664496
6,11,1.9695097927483898,98.47548963741949
11,6,1.9695097927483898,98.47548963741949
7,11,2.4050690087568647,120.25345043784323
11,7,2.4050690087568647,120.25345043784323
8,11,2.2376824302142917,111.88412151071459
11,8,2.2376824302142917,111.88412151071459
9,11,1.3887734501819753,69.43867250909877
11,9,1.3887734501819753,69.43867250909877
10,11,1.9140562795737477,95.70281397868739
11,10,1.9140562795737477,95.70281397868739
0,12,1.2987569489094322,564.9378474454716
12,0,1.2987569489094322,64.9378474454716
1,12,1.3161561865584666,65.80780932792332
12,1,1.3161561865584666,65.80780932792332
2,12,1.1651177372690682,58.255886863453405
12,2,1.1651177372690682,58.255886863453405
3,12,1.3498263245059274,67.49131622529637
12,3,1.3498263245059274,67.49131622529637
4,12,1.423977543660634,71.1988771830317
12,4,1.423977543660634,71.1988771830317
5,12,0.6037842478073296,30.18921239036648
12,5,0.6037842478073296,30.18921239036648
6,12,1.4489164729236128,72.44582364618064
12,6,1.4489164729236128,72.44582364618064
7,12,1.7089556718008252,85.44778359004125
12,7,1.7089556718008252,85.44778359004125
8,12,1.5330593407767303,76.65296703883652
12,8,1.5330593407767303,76.65296703883652
9,12,0.8752788394612804,43.76394197306402
12,9,0.8752788394612804,43.76394197306402
10,12,1.2263433886335413,61.317169431677065
12,10,1.2263433886335413,61.317169431677065
11,12,0.7057578926187286,35.28789463093643
12,11,0.7057578926187286,35.28789463093643
0,13,0.7328465754700767,536.6423287735038
13,0,0.7328465754700767,36.642328773503834
1,13,2.6505344734684053,132.52672367342026
13,1,2.6505344734684053,132.52672367342026
2,13,2.376012649654698,118.80063248273488
13,2,2.376012649654698,118.80063248273488
3,13,1.1844762002830582,59.22381001415291
13,3,1.1844762002830582,59.22381001415291
4,13,1.777770581500917,88.88852907504585
13,4,1.777770581500917,88.88852907504585
5,13,1.628576287872002,81.4288143936001
13,5,1.628576287872002,81.4288143936001
6,13,2.752941933972752,137.6470966986376
13,6,2.752941933972752,137.6470966986376
7,13,2.1853510323138203,109.26755161569102
